txn_id,user_id,amount,txn_type,location,device_type,timestamp,is_fraud
2ef7fc49-22a0-4497-b555-5120800fd032,user_57,28053.31,international,CA,web,2024-01-09T02:35:00,0
529eb10c-1407-4dde-b764-760ea9d80679,user_3,15562.7,domestic,US,web,2024-01-23T09:22:00,0
4568e9e7-c26f-4ad6-ae63-197314a4d27d,user_90,31814.25,domestic,IN,atm,2024-01-11T04:37:00,0
2c7dac12-0c04-40a7-9214-7ae504e4d465,user_65,36398.82,domestic,UK,mobile,2024-01-26T07:56:00,0
3e0d673f-985b-4f55-9a47-e30b2f3855de,user_195,44634.89,international,CA,mobile,2024-02-29T16:07:00,0
6c925ab5-30b9-46c5-86e4-59397e77268c,user_123,15057.22,domestic,US,web,2024-02-07T02:09:00,0
d5c50fea-217a-48d6-9003-90512fece0a0,user_74,43407.57,domestic,IN,atm,2024-02-09T17:40:00,0
9b68b1e3-f14a-484d-94ab-706fc0e74d81,user_26,42918.12,domestic,US,atm,2024-01-16T23:09:00,0
9a5aa09e-fb6f-4692-8f93-119317a51164,user_49,26936.13,domestic,AU,atm,2024-02-03T22:18:00,0
1a8f0570-6846-4532-af32-975a8de9fa99,user_183,41220.94,domestic,US,web,2024-01-23T20:14:00,0
f06794e0-a87b-429e-ac81-28aef7084ec9,user_66,47059.33,international,UK,mobile,2024-02-17T15:12:00,0
6a2175b5-05fe-4a98-82e3-8e023cb80f6b,user_36,44304.76,international,UK,atm,2024-03-05T17:38:00,0
24783e35-6baf-4893-8340-85de05be9658,user_158,31996.0,domestic,IN,mobile,2024-01-28T04:48:00,0
9d8b1944-0cca-42ca-9829-f47416b59c84,user_51,25709.83,international,IN,atm,2024-01-24T01:54:00,0
241d80ad-8853-4813-8eae-c0ad318fa69a,user_45,9584.78,domestic,IN,web,2024-01-15T21:22:00,0
f6d95f07-cd83-439f-90ac-06571bab3458,user_89,40327.98,domestic,UK,mobile,2024-02-11T02:44:00,0
6e1782d8-fe1c-4fb0-8d12-87bcc99ac189,user_99,21000.99,domestic,US,atm,2024-01-10T15:00:00,0
b203df18-7a74-44a5-abf6-780eb434289d,user_171,7015.31,domestic,UK,mobile,2024-01-18T14:41:00,0
a7a147e7-533c-486f-b93e-c5729aa57811,user_117,36085.83,domestic,AU,web,2024-02-03T06:31:00,0
1a36e9ed-fdd9-4466-a4bb-d0f16a2f2b59,user_166,18217.17,domestic,US,web,2024-01-24T19:40:00,0
ea4a8c43-6dd3-4832-b4c2-e8a0f7c3ab66,user_64,23874.82,domestic,US,atm,2024-03-02T12:52:00,0
bb821951-80c1-456d-aa3c-f63b46aa55a6,user_65,15610.67,domestic,IN,atm,2024-01-19T10:27:00,0
8c3b924d-b54b-42e8-8f9e-d736031e75a7,user_139,2146.34,domestic,IN,web,2024-02-07T01:32:00,0
e560b933-946d-4579-9dd7-3d5bb5799ab9,user_91,37942.24,international,US,mobile,2024-02-01T01:51:00,0
9cf841eb-969d-4e0f-ac7d-82117beacb62,user_31,2244.96,domestic,US,atm,2024-01-05T20:11:00,0
dc9a5379-b529-4c4b-a0de-486c3b454485,user_56,41021.85,international,UK,atm,2024-01-11T08:57:00,0
2d17eead-ddee-4e6a-80e8-e0c9e9332d36,user_3,12162.01,domestic,CA,web,2024-02-11T13:33:00,0
be3ee1ac-111f-471d-99d2-c1997064fe3f,user_181,29571.73,international,CA,mobile,2024-02-15T07:37:00,0
191a2d45-0a36-4dfd-8d1c-5ce07f77fecf,user_119,29005.02,international,AU,atm,2024-01-07T07:16:00,0
913096b8-c044-4905-a208-5f423c9f2b1d,user_8,3943.86,domestic,UK,atm,2024-03-01T01:28:00,0
c7c5056c-9104-4f0a-8966-f4db6c0b7038,user_171,14572.34,international,UK,web,2024-01-08T18:13:00,0
0fcfa9b7-9294-43e2-977c-44aae7471ef1,user_72,625.67,domestic,UK,web,2024-03-10T06:32:00,0
e9fdb6f7-3ffb-45fd-8df5-394ad2e94b7e,user_184,49524.81,international,US,web,2024-02-11T23:48:00,0
8bd0e55a-18f4-4569-9e8a-69a69662826f,user_62,3100.94,international,US,atm,2024-01-29T16:45:00,0
80f3c81e-45a9-45bc-b9bf-a9b653ab39b7,user_167,6818.23,domestic,AU,atm,2024-02-13T19:40:00,0
6b701191-2b64-457d-9fac-30e56538e058,user_122,29513.49,international,IN,atm,2024-02-14T13:09:00,0
d554efd6-dede-4a9e-8c58-f724a94683fc,user_25,8059.58,domestic,CA,atm,2024-02-04T05:52:00,0
3725b95d-20ce-4a79-abcc-9837f3818f5b,user_106,45611.63,domestic,US,mobile,2024-01-14T06:22:00,0
44ea9b6e-37e6-42ef-9aff-bf4aeb7ba953,user_8,2067.52,international,US,web,2024-03-02T21:50:00,0
0213d44b-1d74-48de-95e3-dcb46ca70ba2,user_7,37208.95,domestic,CA,web,2024-02-26T08:05:00,0
fc426e86-ebf4-4297-854e-eb8101e63f41,user_141,41054.3,domestic,CA,mobile,2024-03-02T03:23:00,0
2bc52fb4-3888-4bec-bd89-2fbcac3e3335,user_105,41962.62,domestic,AU,mobile,2024-03-09T16:18:00,0
0d05e8af-0d26-47a2-b759-8ea371e3ff36,user_146,40027.44,international,IN,web,2024-01-03T06:55:00,0
0315b6a0-30ca-4bed-b63b-bdbc8fb17694,user_169,28263.14,domestic,IN,atm,2024-03-08T09:58:00,0
8f024322-a505-4c7c-b04a-199b0d0071cd,user_194,48536.2,domestic,AU,atm,2024-01-31T00:27:00,0
34f253a0-2e61-4261-9437-ae3fcede54f0,user_142,969.17,international,IN,mobile,2024-02-20T19:12:00,0
cf06bb92-4542-42c6-a3cc-e3f30eba7009,user_36,26647.07,international,AU,atm,2024-02-06T18:21:00,0
f1f55527-6729-4bc2-814b-bbbd6e596bfb,user_54,27006.42,domestic,CA,mobile,2024-01-20T12:31:00,0
d7bed346-08b8-4177-ac6b-001aded99075,user_123,29572.25,international,UK,atm,2024-01-16T02:33:00,0
72eb0280-e542-42c1-b87b-d816befae225,user_182,13770.63,international,UK,web,2024-03-08T20:01:00,0
cc8bd984-a06a-4fe1-82c5-63942778fc0a,user_129,30715.64,domestic,US,mobile,2024-02-13T15:21:00,0
adff0f02-9f00-4aea-8e3c-b5e01fca2ff2,user_131,49825.57,international,AU,mobile,2024-01-28T15:14:00,0
024a0d81-0cd4-4a9c-8352-b68e89bf8c89,user_130,21163.52,domestic,IN,mobile,2024-02-01T11:37:00,0
76f4ffe5-2d88-4af1-a28c-afd77742df75,user_14,34777.39,international,IN,web,2024-02-01T01:10:00,0
6e9c1aea-9f79-42a8-945c-90fbfe55a4b5,user_139,37732.38,domestic,AU,atm,2024-01-05T08:38:00,0
c945be1d-5d3a-4b63-96cd-5dd63c9e7ccf,user_78,27349.91,international,AU,mobile,2024-02-27T07:15:00,0
877952ce-5472-4250-ab02-24bb3ddceb77,user_140,40110.54,international,UK,mobile,2024-01-11T11:10:00,0
a3add46a-f5be-4505-a41b-3d5a752f0dfc,user_65,31407.67,domestic,AU,atm,2024-01-03T00:07:00,0
cd445158-46ed-465e-ae40-3bc7c21a0ffc,user_128,20630.57,domestic,CA,mobile,2024-02-15T03:47:00,0
02abd51d-71fa-41f1-8e13-21e228ada035,user_63,14947.33,international,AU,web,2024-03-06T23:44:00,0
b964368c-6aad-424a-a02c-8431e77e0528,user_37,14533.96,international,IN,atm,2024-02-14T13:16:00,0
a9c2eebc-4fe3-4eda-ad54-b8bae86e9683,user_82,14837.59,domestic,CA,web,2024-02-29T05:23:00,0
3a3c6aee-3a1e-43ea-925f-860c8dde65a9,user_182,10448.87,domestic,IN,web,2024-03-08T00:26:00,0
1f88acbe-ab04-4cf2-82d5-ecb51d3f1215,user_29,31757.57,domestic,UK,atm,2024-03-10T06:39:00,0
34d96e8f-3a62-48db-9cd4-acd958de6a01,user_197,48202.16,domestic,US,mobile,2024-01-03T09:44:00,0
26f3278d-6fba-40c2-9e53-5ff122d58885,user_75,24792.93,domestic,UK,atm,2024-02-12T20:55:00,0
9310c406-657c-47be-b01d-da9880c1d3b9,user_11,27385.07,international,US,mobile,2024-02-20T12:41:00,0
8b4a8f60-a8e2-4818-a8a2-c97633bbd44f,user_171,47804.93,international,US,mobile,2024-02-13T09:37:00,0
01416b0b-b7b8-4e62-8d55-7523c04ac63c,user_132,40111.17,domestic,AU,atm,2024-03-04T05:50:00,0
168874b7-3803-4e51-931f-ffccff28f165,user_141,32737.8,domestic,IN,web,2024-02-13T08:00:00,0
c48980b7-36d7-4ac6-9a59-0e20f2ac0048,user_125,39685.64,domestic,UK,web,2024-01-01T01:17:00,0
881de21e-7290-4be0-9de1-33c6c5509d42,user_160,27630.49,domestic,US,web,2024-02-14T20:11:00,0
3f45f23f-f9d1-4b16-8e7b-f2cf2b19a828,user_18,46919.85,domestic,US,web,2024-01-12T00:37:00,0
fd4ac194-3334-49c4-8c54-aded266e141b,user_183,23246.02,domestic,UK,mobile,2024-02-09T09:20:00,0
567bd158-e066-4747-b9ed-baa7068132df,user_169,43476.94,domestic,US,web,2024-02-04T23:27:00,0
82716195-a5af-45aa-9c75-f5608babbe6b,user_82,3770.26,domestic,AU,web,2024-02-19T18:49:00,0
3a13ca8c-c190-4b43-bdc9-820de4dd34a8,user_73,6379.41,domestic,AU,web,2024-02-24T04:17:00,0
a1bde758-88e3-41ad-bc79-7d6d741e9a13,user_189,30333.19,domestic,IN,mobile,2024-02-22T07:19:00,0
ca7c4061-90bb-4a79-8617-568a7a2f5903,user_10,5450.6,domestic,IN,atm,2024-02-14T13:56:00,0
5da279ad-3453-4e9a-83e1-4fc0613cd863,user_89,2684.66,international,AU,atm,2024-02-19T23:08:00,0
f053e887-a5ed-4891-8156-98b61474ab46,user_190,16267.65,international,US,atm,2024-03-03T04:18:00,0
732d2762-8bd6-40eb-9a73-4de450920a4e,user_184,10913.95,domestic,AU,mobile,2024-02-06T22:13:00,0
a534450c-4075-43a8-9f85-013ce848a9e4,user_21,31392.85,domestic,US,mobile,2024-02-17T15:59:00,0
d12733ef-2ea6-408e-8867-0e7d534bdc93,user_145,1934.07,international,IN,atm,2024-02-17T13:26:00,0
ad3aa9ae-d062-4bbe-9ca6-f46779b50f51,user_193,30280.4,domestic,AU,mobile,2024-02-04T11:06:00,0
65c1497a-c0d9-4cb0-ac91-78c27179ea81,user_46,35815.82,international,AU,web,2024-01-28T19:24:00,0
2ee127e7-1856-4fbe-95f5-95f659f2805c,user_66,30108.02,international,CA,web,2024-01-30T02:55:00,0
fb574c08-facd-4f2f-bc2c-0c33167f9627,user_114,2800.72,domestic,AU,atm,2024-03-01T02:02:00,0
a44767e9-b1bf-4ec9-ab7f-af4da203b093,user_173,47721.36,international,CA,atm,2024-01-18T20:07:00,0
909bccfd-706a-4a61-a849-cba9c0953283,user_157,3527.36,domestic,IN,web,2024-01-27T11:17:00,0
81cc3ca2-74e7-4d2a-ae61-3cdc6664685d,user_44,31850.52,domestic,CA,mobile,2024-03-07T22:43:00,0
81457d54-0a37-4021-9ac3-b94e49a8fbd3,user_77,30702.54,domestic,IN,web,2024-02-21T09:59:00,0
c4f73d09-efd8-45c2-97d2-877f75f9c4e5,user_65,46999.82,international,CA,web,2024-01-11T21:55:00,0
ab06a6cd-d941-48b8-aec0-ff171bc78ca4,user_112,12084.05,international,IN,atm,2024-02-26T13:33:00,0
c85203f6-525f-4276-80c1-8472f8931d25,user_55,11436.22,international,US,atm,2024-01-09T01:11:00,0
3685339c-7c2a-4c9f-a63f-7c04213725f2,user_15,29742.23,domestic,IN,mobile,2024-01-14T04:30:00,0
f389345c-348c-40cb-b756-a55b13686644,user_189,17437.1,international,AU,atm,2024-01-05T12:32:00,0
9a28392c-ead2-4cb1-9f43-97198e0ce5fd,user_130,14779.16,international,IN,atm,2024-01-24T11:49:00,0
1c548cf9-fc6a-4660-a499-1e01e48e1097,user_40,30208.1,international,UK,web,2024-01-07T09:08:00,0
1982f7ea-d0c9-485f-b043-4faa38b05235,user_53,26585.87,domestic,CA,web,2024-01-15T20:09:00,0
a6de6fce-8dfe-4fec-88e9-cae7a1c7547e,user_195,321.11,international,AU,mobile,2024-02-19T14:24:00,0
5d1a2ef0-5e40-4c9f-a241-2483ad4113e5,user_34,35051.63,domestic,AU,mobile,2024-01-06T17:56:00,0
9cd79fb3-79b2-478e-bb91-94784675cccb,user_121,7764.92,domestic,US,atm,2024-02-12T13:06:00,0
ef3e52b8-cf98-49aa-ae6e-6283b90f63ba,user_178,8038.16,international,US,mobile,2024-02-21T20:44:00,0
68bf2bff-93fb-4430-930a-1dfce1333fa3,user_143,49562.38,domestic,IN,atm,2024-03-03T23:16:00,0
69d4ae6c-0b06-4a12-8d2a-b5c7231fa49d,user_10,33217.17,domestic,AU,web,2024-01-14T22:24:00,0
3a245b7d-4d2f-4279-a4fd-aac4ef118aff,user_186,16994.98,international,IN,mobile,2024-02-28T14:30:00,0
09126380-dd3b-4910-9302-bf3f395355eb,user_160,39748.33,international,AU,web,2024-03-02T13:22:00,0
591a8064-f2d1-4719-afda-28fe7489196c,user_31,17731.6,international,CA,web,2024-02-23T14:38:00,0
7d15e270-b9f2-4f6d-b088-982013c78cbf,user_80,42350.09,domestic,CA,mobile,2024-02-23T01:21:00,0
d82716fd-0917-4080-a297-db817d824f3d,user_146,47065.59,international,UK,atm,2024-01-14T01:31:00,0
c9df0208-8ef3-4bdb-a797-91a9260ec75e,user_35,31084.55,domestic,US,web,2024-02-08T20:49:00,0
f9377504-616c-4d73-ba98-9201f3d14041,user_43,43722.9,international,AU,web,2024-02-29T22:04:00,0
4cf90473-dc5a-4643-af7b-e497362f15ca,user_146,1576.41,domestic,UK,web,2024-01-19T19:09:00,0
c0e34082-d689-4f09-8088-230a8510c7c1,user_197,17826.97,domestic,US,mobile,2024-01-30T17:54:00,0
b29556a4-e050-4723-b7a6-78ca0172bc31,user_74,38095.17,international,IN,mobile,2024-01-20T06:47:00,0
a569e6d5-7fbf-401a-91a9-3f0d5825cdd7,user_76,27486.2,domestic,UK,mobile,2024-03-04T00:04:00,0
884c4369-67e9-40e4-8735-2e4eb9bdda31,user_182,19628.26,domestic,IN,web,2024-01-21T11:24:00,0
5cdf83df-dd85-4ae8-ada9-5558f695a891,user_6,43701.57,international,UK,web,2024-01-29T18:35:00,0
db1c85e3-6170-4eba-94c5-1305cf11ce7d,user_73,33308.01,domestic,AU,mobile,2024-01-06T20:32:00,0
c671ba92-af0d-4532-8fb5-259d452feb72,user_101,8978.67,international,CA,mobile,2024-02-07T21:27:00,0
10566b71-0903-4c10-ac2b-7c91115eefeb,user_8,16755.22,domestic,CA,atm,2024-02-12T15:38:00,0
44a1f6a8-d1bd-4b17-a078-d016658945cf,user_133,40215.16,domestic,UK,mobile,2024-01-26T06:15:00,0
bfbf7d9a-cbdc-43b5-859d-2d338a1e0874,user_78,26535.02,international,AU,atm,2024-02-21T07:12:00,0
c2e85f55-4c48-4c80-a56b-b8631bf4f78d,user_78,5145.56,domestic,UK,mobile,2024-03-07T20:58:00,0
6843ee50-22b2-414f-81c4-59ccce1c6e9d,user_195,6024.86,international,CA,atm,2024-01-16T12:05:00,0
38a28b2d-da3b-4928-83ac-6b9fc9518ff2,user_195,14903.48,domestic,UK,atm,2024-01-20T16:25:00,0
0be08639-9436-4fa5-adb1-d77a9c972fa4,user_124,40151.06,domestic,IN,web,2024-01-05T11:14:00,0
7a8e53b1-cbce-4d12-b920-403549872590,user_71,37742.31,domestic,UK,mobile,2024-01-26T13:29:00,0
5ebc5988-4299-4d22-9d77-d49c903f7839,user_12,10763.27,international,US,web,2024-02-07T14:01:00,0
fe706af2-8254-4c5a-b0b0-41792ca5207e,user_42,43986.8,international,IN,atm,2024-01-05T13:42:00,0
44b0f4c8-5120-4abd-94fa-3ffcffd61158,user_101,26029.24,international,IN,mobile,2024-03-02T08:35:00,0
07847f67-f0a3-41da-af08-b1076032baaf,user_153,33996.83,international,US,mobile,2024-03-07T00:54:00,0
1acfd5e3-f908-4530-9f0f-b7d3d76b1edd,user_45,14373.26,domestic,AU,atm,2024-01-14T03:35:00,0
7fa1b86e-8889-4019-9446-5fc5bc73cbcb,user_137,43140.34,domestic,AU,mobile,2024-01-16T23:02:00,0
c0ea31ec-c5aa-4117-98e2-962aa7dae50f,user_183,34908.69,domestic,US,mobile,2024-01-25T11:36:00,0
cea56f7f-07d9-4b94-9ace-5166c8224311,user_69,33831.05,international,UK,web,2024-02-18T17:36:00,0
777b1b5a-f7be-4d59-8553-b41e2a217483,user_194,25218.04,domestic,AU,web,2024-01-08T00:55:00,0
81f4ef90-56c4-4c7a-a5c1-d39e5abe22e3,user_96,45872.3,domestic,UK,web,2024-01-29T15:21:00,0
80ed0903-ffc9-416b-a253-4be46cd68e9f,user_164,37411.39,international,UK,mobile,2024-02-17T23:47:00,0
869ec45c-a9c7-4ab5-9964-1a02a68c13a0,user_14,49376.12,domestic,CA,mobile,2024-03-10T02:34:00,0
d758e4e4-b434-4306-bb3c-8f8fcdfdbc9a,user_185,16238.25,international,US,mobile,2024-02-05T21:58:00,0
770538a4-317d-4ae0-80f6-d9f4737283ea,user_39,41045.13,domestic,UK,atm,2024-02-28T19:39:00,0
bf0da6d6-a032-4b9a-b08b-46737030f8df,user_57,6955.49,domestic,CA,web,2024-02-10T17:27:00,0
2612c37c-f028-485d-95a3-9a7570b1d2c5,user_187,30482.03,international,CA,atm,2024-03-01T15:44:00,0
efb65ce5-0af8-4734-ac63-1c4c0cfc0696,user_18,49230.95,domestic,AU,atm,2024-02-23T14:51:00,0
390de962-abec-4f32-bf84-0dd056d02243,user_87,29400.44,international,CA,web,2024-02-06T19:22:00,0
366ae3e2-4a6d-4634-b8d7-33b3f6aedb4e,user_103,6207.23,international,AU,web,2024-01-07T22:16:00,0
3e55a281-0c33-4a35-b9f2-81f37b88c952,user_87,45276.51,international,UK,atm,2024-01-27T04:10:00,0
82620550-10a3-4ff7-9e5d-241256ec334e,user_137,39917.63,international,IN,mobile,2024-01-17T05:18:00,0
e226290f-207c-45a5-8de0-6921b1cc30d9,user_170,22597.13,international,US,atm,2024-01-28T04:45:00,0
def3a9db-e889-4238-94fb-2775aefe4028,user_17,39662.63,international,CA,web,2024-02-14T20:44:00,0
d1a1d3a4-c273-4950-a627-c3eb744b0208,user_80,30103.44,domestic,AU,web,2024-01-14T07:55:00,0
47ec1ecc-d433-44cb-9156-3c0ce1a97b6c,user_155,21639.33,domestic,US,atm,2024-02-06T14:33:00,0
0f62668a-539c-406a-b3e0-be2c7598272f,user_84,37315.07,international,CA,mobile,2024-02-13T05:23:00,0
a4c47235-81fe-4a4b-9042-7c22e3276a87,user_136,25365.06,international,IN,mobile,2024-01-24T05:45:00,0
7f642964-1c68-46b4-b06a-a7a6c8d556c1,user_39,41608.59,international,IN,web,2024-01-05T09:25:00,0
f60b0414-a059-49be-940a-c6bf46024d5d,user_76,16881.16,international,CA,web,2024-02-15T12:19:00,0
f6b17471-9897-469b-be40-973cefc25d77,user_109,49704.37,international,UK,web,2024-01-31T16:25:00,0
daa3044e-1f54-433a-a407-6aad9f00fabf,user_106,14360.0,international,US,web,2024-03-03T00:45:00,0
1258f843-c1ef-4b67-b01f-ecf4520acc92,user_117,43939.32,international,US,web,2024-02-09T09:59:00,0
c49ae3e1-1f1a-4a25-8048-5cd1d21137c9,user_79,13424.69,international,CA,atm,2024-02-25T13:07:00,0
e4700da5-8245-445b-a3bc-2eeed7a87b91,user_90,3467.46,domestic,CA,mobile,2024-01-27T10:44:00,0
2f3296c8-9316-4bdd-be12-28b0c97f9950,user_133,1341.06,domestic,US,atm,2024-01-03T03:58:00,0
7f98afe4-3797-4785-a43f-623de72f4372,user_95,17912.82,international,CA,mobile,2024-01-05T03:51:00,0
607472c2-30d8-4e9f-a40c-4210ba3fbd90,user_184,40615.04,domestic,CA,atm,2024-01-04T22:53:00,0
dae5d61a-7c7d-427b-96b7-6c3f41d82505,user_117,34186.6,domestic,AU,atm,2024-02-27T07:55:00,0
479a07b1-9189-48c1-bd86-fddb5509f968,user_165,5285.61,international,US,atm,2024-02-27T07:25:00,0
db447d54-067a-4b8f-b849-aff9a5fbe590,user_30,29546.77,international,UK,mobile,2024-01-29T23:33:00,0
bbdae730-031b-4447-bbe6-eae82708cde7,user_62,40030.9,domestic,IN,mobile,2024-01-14T13:53:00,0
e0198759-3055-40b3-bbd8-3debe5866d62,user_77,43802.07,international,CA,web,2024-01-06T12:31:00,0
1f7742fe-8661-4c85-ae89-83b7a0dc30b4,user_69,9630.42,domestic,UK,web,2024-01-30T09:31:00,0
3ef37d09-04a3-4c63-bad1-0818e91450e8,user_40,8021.9,domestic,IN,web,2024-03-07T23:17:00,0
f48f0acf-bd27-4def-9c3f-f045040f305d,user_43,44976.44,international,CA,mobile,2024-02-06T08:54:00,0
4a428a6d-695a-4597-8b9d-6eb99d818ed5,user_167,43778.16,international,CA,atm,2024-03-05T23:18:00,0
4f39c686-b5d7-4f42-897e-717cb26579bf,user_21,19610.88,international,UK,mobile,2024-02-04T16:12:00,0
3a1d5b33-df6d-4b84-a9a8-60308a8f47fd,user_82,5344.69,domestic,IN,mobile,2024-01-10T08:00:00,0
d87672c0-a581-4ae6-9811-933e48e149da,user_156,24364.37,international,CA,web,2024-01-12T02:31:00,0
a0cdeffa-6058-4d61-b52f-b70bbb7bb58a,user_119,42880.85,international,IN,web,2024-03-01T15:32:00,0
cd502214-c803-4fc3-a3d1-e35644bc7834,user_97,49461.93,domestic,CA,atm,2024-02-01T07:37:00,0
02630027-fd63-464e-918b-6389cf86df0b,user_187,1317.48,domestic,US,mobile,2024-03-04T13:27:00,0
dd5d2a43-b939-470f-bbb5-61b5dc85d57c,user_76,26707.6,international,AU,mobile,2024-02-13T05:49:00,0
8febc1d9-c0ef-44e7-9243-c09b8ea33d62,user_119,49918.77,international,CA,web,2024-01-01T13:57:00,0
8fdbfd7c-2725-4dd1-80fe-1168a2b52ec2,user_18,42693.86,domestic,IN,mobile,2024-01-01T11:38:00,0
f3ec9afe-d597-45c4-bc33-a095ef2daff5,user_19,30183.15,international,AU,mobile,2024-01-17T05:43:00,0
8c05a03b-383c-47ef-a05a-fd1547d3081b,user_140,20109.62,domestic,CA,mobile,2024-01-16T15:16:00,0
60bef410-4a56-4f60-8677-b87ac87eedbb,user_194,7680.23,international,UK,web,2024-02-21T08:21:00,0
e1662da6-899a-46a0-b005-22fb682db683,user_35,22576.91,domestic,UK,mobile,2024-01-13T19:57:00,0
76817d13-f77c-4479-8142-936ce4a90df7,user_14,13022.49,domestic,IN,mobile,2024-01-08T03:37:00,0
79405caf-d3e1-435c-8785-899ad7a250d4,user_140,7308.55,domestic,IN,mobile,2024-01-03T20:27:00,0
5a60de05-4c22-4e7f-b0b2-a9cfd89f527e,user_129,5995.43,domestic,UK,atm,2024-02-17T17:17:00,0
ef701d57-75c9-4378-ae38-ce17a5721783,user_129,15859.36,domestic,UK,atm,2024-01-16T07:12:00,0
614296a9-7761-441f-a40e-6ebe21a9c82a,user_165,21793.77,international,AU,atm,2024-01-15T00:12:00,0
614cf0e9-8fd7-4276-98d1-ba9cdf3f71c0,user_167,14221.29,domestic,IN,atm,2024-01-08T02:19:00,0
41c77372-fe21-419b-b30c-278672cd302f,user_112,8046.96,international,UK,atm,2024-01-12T07:25:00,0
f580f3f9-7966-492f-8260-395db59563e5,user_200,32917.96,international,CA,mobile,2024-03-09T03:47:00,0
d6a484fe-5aa8-4183-8983-c9b095edc137,user_106,22276.17,domestic,UK,web,2024-01-11T21:08:00,0
ac70adc4-4df1-4557-abb0-cdae9cb79082,user_136,30422.67,domestic,CA,web,2024-01-14T16:09:00,0
44354fc9-c96a-4a52-a1bc-5fd4dbbd2189,user_106,8554.43,domestic,CA,atm,2024-01-23T02:29:00,0
acc728d6-b3e5-42ef-bf86-465da04049c0,user_41,9949.41,international,IN,web,2024-01-21T04:21:00,0
6848f585-b52c-4abe-9264-e36759a23a87,user_81,1029.78,international,AU,mobile,2024-03-09T05:23:00,0
cb3ef9eb-506b-4ecb-8a45-f2c84352226f,user_161,46172.88,international,AU,atm,2024-01-01T02:29:00,0
a8297bcf-9401-4a09-b68a-f4393ac7a06b,user_54,35556.54,international,US,mobile,2024-01-04T15:06:00,0
149a8604-97ed-465e-8a9a-58d71d44706e,user_48,39817.3,domestic,UK,web,2024-02-28T10:24:00,0
5ac10de7-7ae6-4426-b5ff-31d284bd2044,user_114,20220.75,domestic,AU,atm,2024-02-01T00:07:00,0
3680aad9-2bdc-4c23-86c0-9b5de96443cb,user_147,12760.95,domestic,IN,web,2024-03-10T06:56:00,0
ed90153b-f7f6-4692-b9d9-b7ea641d19d0,user_45,6774.6,international,US,web,2024-01-12T09:09:00,0
5107f72f-4f19-4ea1-9444-61923e4f730a,user_60,46140.5,domestic,UK,atm,2024-02-13T23:16:00,0
07ba9316-0e07-4e8a-b7e4-6a0e8399569d,user_91,49340.15,domestic,IN,atm,2024-01-26T15:19:00,0
c01f8f39-0184-4e10-ac23-f9b429639880,user_51,16726.09,domestic,AU,atm,2024-01-31T14:15:00,0
ee7de2f5-2ef0-4126-a040-8c9f4a64bd7a,user_16,30707.94,international,UK,mobile,2024-01-12T17:16:00,0
aa04900c-7e35-49ad-bb91-b92c09f8d31c,user_65,46258.69,domestic,UK,web,2024-02-01T03:04:00,0
d6e84666-4a68-4061-b155-c6a11741548f,user_11,29298.7,international,CA,web,2024-02-28T05:00:00,0
135894ad-f697-4ca9-baf3-6b547a9a7a8f,user_194,10610.08,international,UK,atm,2024-01-08T07:24:00,0
76ddec1f-6d19-438b-952b-d83f56767c43,user_136,21952.17,domestic,UK,web,2024-01-26T08:58:00,0
37aee9c0-94ac-4fee-85f3-21ccb81a12c5,user_166,2904.72,international,UK,mobile,2024-03-09T03:06:00,0
0c3b12fb-b19e-478d-b2c3-2322177cf95e,user_91,15265.62,domestic,UK,web,2024-02-23T22:05:00,0
c4dc6a90-8d69-4de9-bcb9-04de1869f875,user_61,27678.74,international,US,mobile,2024-02-12T15:58:00,0
aa398be1-32e7-4dcf-9b52-c0511569e676,user_79,11674.56,international,IN,mobile,2024-02-02T22:00:00,0
bca56b46-f0e1-4a32-81e9-3ee17274903c,user_51,10464.98,domestic,CA,atm,2024-01-20T05:31:00,0
882f6c21-3476-4a0b-bde6-c0234141da8e,user_108,22063.43,domestic,CA,atm,2024-03-02T20:33:00,0
772d3614-b959-4fec-a511-43bf47624470,user_68,33000.07,domestic,CA,mobile,2024-02-20T04:41:00,0
9fd3878b-1fc5-4ae5-958e-a7cb0b6e3086,user_108,31316.58,domestic,AU,atm,2024-01-30T19:20:00,0
a5c13782-eb38-489b-a9ed-d6f1638f847f,user_191,38299.19,international,US,atm,2024-01-10T05:03:00,0
7ee5bcd3-613b-44cf-aa37-9e91c7ccffcf,user_173,49216.42,international,IN,web,2024-02-09T09:56:00,0
c824fdd8-df65-4243-897c-e3c57d16e96c,user_148,10557.35,domestic,UK,mobile,2024-02-03T23:29:00,0
b86a3c6a-116f-4bf0-9b1e-412388a9e78c,user_93,42449.78,international,AU,mobile,2024-01-19T06:10:00,0
fb3ee944-bac0-4b3b-9007-4d521c36ff1b,user_33,37762.28,international,IN,atm,2024-01-15T06:04:00,0
63c0c795-72cb-475a-b886-bd3a530035f9,user_156,46106.04,international,AU,web,2024-01-13T18:12:00,0
75fdbfa7-51e5-4597-ab9e-a9d431857d36,user_57,17013.65,international,UK,web,2024-02-25T23:05:00,0
107086fa-c965-41f4-8973-a2e7d73b8a77,user_160,46971.51,domestic,IN,web,2024-01-17T23:11:00,0
9e8357d9-f8f2-46c8-a032-6f0ff428b32d,user_118,29105.45,domestic,AU,atm,2024-02-03T09:04:00,0
